__run_id,__done,ocr_library,document_type,dataset,sample_size,language,energy,runtime,memory,run_id,cpu_usage_percent
run_5_repetition_8,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,20.087982177734375,3.6080637,2287702016,run_5_repetition_8,2.3470088332891463
run_25_repetition_17,DONE,tesseract,notes,Omni_Dataset,20,eng,128.64698791503906,6.2049046,2392637440,run_25_repetition_17,9.937022478291482
run_25_repetition_26,DONE,tesseract,notes,Omni_Dataset,20,eng,128.08090209960938,6.205124,2382405632,run_25_repetition_26,9.734481431769602
run_14_repetition_9,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.734695434570312,1.003397,2292396032,run_14_repetition_9,13.193298101425173
run_16_repetition_8,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.7997283935546875,0.40285936,2265452544,run_16_repetition_8,13.856545060873032
run_21_repetition_3,DONE,tesseract,Book,Omni_Dataset,20,eng,318.4536437988281,14.208285,2417090560,run_21_repetition_3,14.615806539581246
run_24_repetition_12,DONE,tesseract,notes,Omni_Dataset,1,eng,13.197921752929688,0.8029102,2306494464,run_24_repetition_12,12.590701888004938
run_14_repetition_17,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.95257568359375,1.003409,2327896064,run_14_repetition_17,11.76048176416329
run_16_repetition_3,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.7584686279296875,0.40286425,2259075072,run_16_repetition_3,13.506467148661612
run_2_repetition_26,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,545.9842681884766,26.82011,8525787136,run_2_repetition_26,43.29383273203583
run_14_repetition_18,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.731643676757812,1.0034077,2323042304,run_14_repetition_18,13.3193422130176
run_7_repetition_28,TODO,paddle,Book,Omni_Dataset,20,eng, , , ,run_7_repetition_28,56.03748172305794
run_6_repetition_21,DONE,paddle,Book,Omni_Dataset,1,eng,368.61602783203125,20.219456,5201068032,run_6_repetition_21,37.99928421245038
run_0_repetition_21,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,303.1178436279297,15.813461,4401258496,run_0_repetition_21,37.13758775315903
run_13_repetition_18,DONE,paddle,slides,Omni_Dataset,20,eng,3865.8895568847656,158.8664,5561978880,run_13_repetition_18,55.77556780119188
run_24_repetition_11,DONE,tesseract,notes,Omni_Dataset,1,eng,13.038772583007812,0.80307513,2341044224,run_24_repetition_11,13.063200940688452
run_17_repetition_8,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,29.893844604492188,1.6035335,2300592128,run_17_repetition_8,9.601025009155274
run_9_repetition_19,DONE,paddle,Newspaper,Omni_Dataset,20,eng,18438.066314697266,774.7319,13606379520,run_9_repetition_19,41.54239731458164
run_10_repetition_8,DONE,paddle,notes,Omni_Dataset,1,eng,299.2839050292969,17.216,4922048512,run_10_repetition_8,34.541292643851854
run_26_repetition_26,DONE,tesseract,slides,Omni_Dataset,1,eng,12.595001220703125,0.80378175,2336116736,run_26_repetition_26,12.662085344394049
run_18_repetition_10,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.7473297119140625,0.40297452,2265952256,run_18_repetition_10,13.10368838906288
run_0_repetition_17,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,305.6640930175781,15.814155,4407988224,run_0_repetition_17,36.28997980113383
run_10_repetition_1,DONE,paddle,notes,Omni_Dataset,1,eng,288.6803436279297,14.813112,4943601664,run_10_repetition_1,40.52748213806435
run_14_repetition_19,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.576919555664062,1.0040271,2321879040,run_14_repetition_19,13.264979907444545
run_26_repetition_10,DONE,tesseract,slides,Omni_Dataset,1,eng,13.1561279296875,0.8030813,2329788416,run_26_repetition_10,12.872379899024963
run_12_repetition_24,DONE,paddle,slides,Omni_Dataset,1,eng,276.3798065185547,15.815954,4968964096,run_12_repetition_24,35.251484353233266
run_19_repetition_2,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.7286376953125,0.402918,2265128960,run_19_repetition_2,13.19790594279766
run_22_repetition_11,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,90.15411376953125,4.204396,2370650112,run_22_repetition_11,17.112469141897947
run_25_repetition_7,DONE,tesseract,notes,Omni_Dataset,20,eng,129.335693359375,6.204957,2503458816,run_25_repetition_7,9.663912316163382
run_19_repetition_26,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.75787353515625,0.4028985,2254917632,run_19_repetition_26,13.298584520816805
run_18_repetition_16,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.7536773681640625,0.4031291,2251194368,run_18_repetition_16,13.392069786787031
run_12_repetition_11,DONE,paddle,slides,Omni_Dataset,1,eng,279.3369903564453,16.216982,4966133760,run_12_repetition_11,34.28616520205894
run_19_repetition_0,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.71734619140625,0.40300035,2268835840,run_19_repetition_0,12.80375649780035
run_24_repetition_17,DONE,tesseract,notes,Omni_Dataset,1,eng,13.455718994140625,0.803213,2333532160,run_24_repetition_17,12.934844106435776
run_1_repetition_26,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6392.676315307617,264.5048,7001157632,run_1_repetition_26,46.98320227769116
run_16_repetition_28,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.7008209228515625,0.40323952,2294177792,run_16_repetition_28,13.728425055742264
run_4_repetition_12,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,25.099960327148438,5.611976,2304086016,run_4_repetition_12,1.4874865412712095
run_25_repetition_4,DONE,tesseract,notes,Omni_Dataset,20,eng,128.82257080078125,6.205713,2430976000,run_25_repetition_4,9.56214027016452
run_24_repetition_23,DONE,tesseract,notes,Omni_Dataset,1,eng,13.519638061523438,0.8033898,2323427328,run_24_repetition_23,12.930226430296898
run_26_repetition_3,DONE,tesseract,slides,Omni_Dataset,1,eng,13.122634887695312,0.8031731,2390777856,run_26_repetition_3,12.460637380679447
run_21_repetition_18,DONE,tesseract,Book,Omni_Dataset,20,eng,314.52125549316406,14.007182,2514726912,run_21_repetition_18,14.512406219624811
run_1_repetition_23,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6322.1395263671875,264.3049,6956474368,run_1_repetition_23,46.70619565918648
run_13_repetition_9,DONE,paddle,slides,Omni_Dataset,20,eng,3842.8199768066406,159.47607,5442007040,run_13_repetition_9,55.21900841524738
run_26_repetition_6,DONE,tesseract,slides,Omni_Dataset,1,eng,12.868179321289062,0.80342895,2339041280,run_26_repetition_6,12.687949895858765
run_1_repetition_8,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6348.686981201172,264.5062,7113289728,run_1_repetition_8,46.68317195997092
run_18_repetition_3,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.6251983642578125,0.40348244,2263687168,run_18_repetition_3,13.09972932934761
run_25_repetition_23,DONE,tesseract,notes,Omni_Dataset,20,eng,127.74392700195312,6.2053795,2450800640,run_25_repetition_23,9.874362990711674
run_19_repetition_28,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.6511688232421875,0.40303573,2250866688,run_19_repetition_28,13.038746751844885
run_27_repetition_5,DONE,tesseract,slides,Omni_Dataset,20,eng,218.3760986328125,10.00698,2488909824,run_27_repetition_5,11.710720238490747
run_10_repetition_22,DONE,paddle,notes,Omni_Dataset,1,eng,293.1204071044922,15.814548,4926447616,run_10_repetition_22,37.85537946739314
run_7_repetition_15,DONE,paddle,Book,Omni_Dataset,20,eng,3846.217315673828,157.67433,6087413760,run_7_repetition_15,56.34948889192524
run_17_repetition_13,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,32.744171142578125,1.80324,2326339584,run_17_repetition_13,8.654528894207694
run_23_repetition_7,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3114.667709350586,148.64127,3189669888,run_23_repetition_7,13.567304641468413
run_5_repetition_23,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,22.06878662109375,5.411813,2286768128,run_5_repetition_23,2.4081930466767014
run_10_repetition_0,DONE,paddle,notes,Omni_Dataset,1,eng,286.09815979003906,14.813462,4836872192,run_10_repetition_0,39.07965531592306
run_17_repetition_1,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,29.990127563476562,1.60373,2317705216,run_17_repetition_1,9.387064343690872
run_11_repetition_16,TODO,paddle,notes,Omni_Dataset,20,eng, , , ,run_11_repetition_16,56.142251833870105
run_26_repetition_21,DONE,tesseract,slides,Omni_Dataset,1,eng,12.840728759765625,0.8040931,2346401792,run_26_repetition_21,13.06502894560496
run_6_repetition_0,DONE,paddle,Book,Omni_Dataset,1,eng,378.4085388183594,21.419899,5262434304,run_6_repetition_0,35.91183613760209
run_14_repetition_12,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.708343505859375,1.0030628,2338045952,run_14_repetition_12,11.745727700846537
run_26_repetition_20,DONE,tesseract,slides,Omni_Dataset,1,eng,13.175628662109375,0.8035796,2331676672,run_26_repetition_20,12.260067383448282
run_24_repetition_3,DONE,tesseract,notes,Omni_Dataset,1,eng,13.282211303710938,0.8035073,2334457856,run_24_repetition_3,12.884836554527284
run_15_repetition_9,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,420.6312561035156,18.008589,2457608192,run_15_repetition_9,14.339470967812384
run_11_repetition_3,DONE,paddle,notes,Omni_Dataset,20,eng,4015.985870361328,166.07639,6085292032,run_11_repetition_3,55.233850855272834
run_13_repetition_11,DONE,paddle,slides,Omni_Dataset,20,eng,3903.998077392578,160.27237,5623742464,run_13_repetition_11,57.2347423638383
run_19_repetition_21,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.719451904296875,0.40319777,2315558912,run_19_repetition_21,12.791097328066826
run_4_repetition_15,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,25.476089477539062,5.611475,2339418112,run_4_repetition_15,2.152427827815215
run_2_repetition_27,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,541.1146392822266,25.217136,8561770496,run_2_repetition_27,45.70745588478167
run_0_repetition_1,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,302.07908630371094,15.212293,4478660608,run_0_repetition_1,37.9095506927906
run_6_repetition_14,DONE,paddle,Book,Omni_Dataset,1,eng,363.8791198730469,17.81493,5362130944,run_6_repetition_14,41.72836834618023
run_13_repetition_16,DONE,paddle,slides,Omni_Dataset,20,eng,3847.6326904296875,159.47179,5575634944,run_13_repetition_16,55.230388810007234
run_22_repetition_1,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,89.61138916015625,4.2039423,2413817856,run_22_repetition_1,14.55478125681048
run_24_repetition_22,DONE,tesseract,notes,Omni_Dataset,1,eng,13.191268920898438,0.80304575,2360336384,run_24_repetition_22,13.04041480521361
run_4_repetition_2,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,28.487594604492188,7.6154757,2316492800,run_4_repetition_2,1.2200781028717755
run_6_repetition_24,DONE,paddle,Book,Omni_Dataset,1,eng,368.19065856933594,18.214363,5347057664,run_6_repetition_24,41.19472526863057
run_4_repetition_23,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,19.7591552734375,3.808287,2335764480,run_4_repetition_23,2.1184229141189936
run_3_repetition_21,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9949.965835571289,409.58188,9605488640,run_3_repetition_21,51.19748870023377
run_19_repetition_3,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.5723876953125,0.40295687,2316599296,run_19_repetition_3,13.0440221875906
run_16_repetition_9,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.6580657958984375,0.40327054,2321285120,run_16_repetition_9,13.712315022945404
run_26_repetition_8,DONE,tesseract,slides,Omni_Dataset,1,eng,13.068756103515625,0.8032542,2361294848,run_26_repetition_8,13.192848841349283
run_12_repetition_27,DONE,paddle,slides,Omni_Dataset,1,eng,278.9277648925781,16.016481,5025624064,run_12_repetition_27,33.63576089572616
run_18_repetition_1,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.6938934326171875,0.40311345,2305224704,run_18_repetition_1,13.257039174437525
run_22_repetition_25,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,90.75125122070312,4.204129,2416791552,run_22_repetition_25,15.44839438666468
run_10_repetition_21,DONE,paddle,notes,Omni_Dataset,1,eng,286.75323486328125,14.412467,4868464640,run_10_repetition_21,40.85550349910517
run_14_repetition_16,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.693923950195312,1.003545,2352537600,run_14_repetition_16,14.095283484884671
run_5_repetition_0,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,24.279251098632812,5.8122954,2326765568,run_5_repetition_0,1.5955572757990129
run_18_repetition_22,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.7768707275390625,0.4034162,2267000832,run_18_repetition_22,12.877012446522713
run_8_repetition_13,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1198.7430877685547,52.029194,6677811200,run_8_repetition_13,38.43806397243765
run_16_repetition_16,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.638214111328125,0.40273166,2320359424,run_16_repetition_16,14.215644918382168
run_24_repetition_21,DONE,tesseract,notes,Omni_Dataset,1,eng,13.195236206054688,0.80319935,2342645760,run_24_repetition_21,12.41399789849917
run_17_repetition_11,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,21.755966186523438,1.603937,2423422976,run_17_repetition_11,12.485820403695106
run_18_repetition_19,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.6634063720703125,0.40323478,2301710336,run_18_repetition_19,13.56630089879036
run_15_repetition_6,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,300.4405975341797,17.609526,2501148672,run_15_repetition_6,14.020150122377608
run_15_repetition_0,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,297.1865997314453,17.608698,2464194560,run_15_repetition_0,13.947015611992942
run_3_repetition_22,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9152.948791503906,399.9737,9713094656,run_3_repetition_22,50.908834520234045
run_0_repetition_28,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,306.00953674316406,17.215857,4565016576,run_0_repetition_28,33.57706220685081
run_8_repetition_22,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1110.8071746826172,49.42564,6759186432,run_8_repetition_22,35.48670333857278
run_5_repetition_12,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,18.569046020507812,3.407111,2346889216,run_5_repetition_12,2.282069625038849
run_23_repetition_21,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3129.252716064453,148.64418,3232055296,run_23_repetition_21,13.617513427978396
run_10_repetition_10,DONE,paddle,notes,Omni_Dataset,1,eng,288.5358123779297,16.014723,4954431488,run_10_repetition_10,36.92458962376525
run_16_repetition_1,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.6736297607421875,0.40246543,2285965312,run_16_repetition_1,13.68759948015213
run_22_repetition_15,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,90.36579895019531,4.20475,2397798400,run_22_repetition_15,15.337721644536307
run_9_repetition_18,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_18,41.77036754716503
run_26_repetition_24,DONE,tesseract,slides,Omni_Dataset,1,eng,16.67816162109375,1.0044799,2314051584,run_26_repetition_24,11.066417238542012
run_4_repetition_1,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,28.56536865234375,6.011293,2293116928,run_4_repetition_1,1.5360410129651427
run_18_repetition_17,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.773651123046875,0.4028602,2247147520,run_18_repetition_17,13.258629143238068
run_11_repetition_17,DONE,paddle,notes,Omni_Dataset,20,eng,3984.5828704833984,163.87334,6137024512,run_11_repetition_17,55.76088831491142
run_14_repetition_15,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.585891723632812,1.0033493,2310254592,run_14_repetition_15,13.321578370673317
run_27_repetition_19,DONE,tesseract,slides,Omni_Dataset,20,eng,217.8184356689453,10.005723,2423709696,run_27_repetition_19,11.655476335722666
run_2_repetition_11,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,547.2655792236328,26.823229,8383049728,run_2_repetition_11,42.84700137190521
run_0_repetition_4,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,298.6897430419922,15.41417,4440850432,run_0_repetition_4,37.933390966887714
run_23_repetition_26,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3125.4261932373047,149.04228,3184508928,run_23_repetition_26,13.57083004387906
run_14_repetition_13,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.639801025390625,1.0029927,2307461120,run_14_repetition_13,13.494754425116948
run_18_repetition_0,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.815399169921875,0.4035677,2230128640,run_18_repetition_0,12.907033503055573
run_3_repetition_17,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9999.26547241211,412.77548,9581584384,run_3_repetition_17,50.81452954448309
run_9_repetition_13,DONE,paddle,Newspaper,Omni_Dataset,20,eng,18516.356369018555,780.3325,13579554816,run_9_repetition_13,41.41219817401736
run_26_repetition_25,DONE,tesseract,slides,Omni_Dataset,1,eng,15.90069580078125,1.0036278,2355331072,run_26_repetition_25,11.26180533000401
run_0_repetition_22,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,434.68218994140625,20.01634,4453892096,run_0_repetition_22,47.78892889896444
run_24_repetition_9,DONE,tesseract,notes,Omni_Dataset,1,eng,12.825027465820312,0.803303,2364809216,run_24_repetition_9,12.983575691779455
run_10_repetition_25,DONE,paddle,notes,Omni_Dataset,1,eng,284.4826202392578,14.813658,4914573312,run_10_repetition_25,39.00910084184847
run_5_repetition_21,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,20.406723022460938,4.0081053,2336718848,run_5_repetition_21,1.9279152033003892
run_4_repetition_7,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,21.010726928710938,3.8087778,2327089152,run_4_repetition_7,2.112974017858505
run_16_repetition_6,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.749481201171875,0.40339887,2269265920,run_16_repetition_6,13.694681599736214
run_11_repetition_0,DONE,paddle,notes,Omni_Dataset,20,eng,3976.6134033203125,166.27878,6238584832,run_11_repetition_0,54.53774686878612
run_17_repetition_12,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,28.99169921875,1.6037421,2346479616,run_17_repetition_12,9.462270325422288
run_2_repetition_22,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,539.3607635498047,25.017727,8519622656,run_2_repetition_22,45.97602512681578
run_6_repetition_4,DONE,paddle,Book,Omni_Dataset,1,eng,371.5093231201172,20.420792,5317607424,run_6_repetition_4,36.69855360672451
run_18_repetition_13,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.684234619140625,0.40345505,2302144512,run_18_repetition_13,13.557255744934082
run_4_repetition_14,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,19.345260620117188,3.8079653,2318131200,run_4_repetition_14,2.092748749823797
run_23_repetition_15,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3122.2640838623047,147.84195,3200671744,run_23_repetition_15,13.619398868598758
run_6_repetition_8,DONE,paddle,Book,Omni_Dataset,1,eng,360.62486267089844,18.6181,5303783424,run_6_repetition_8,38.65715746440385
run_26_repetition_23,DONE,tesseract,slides,Omni_Dataset,1,eng,13.019332885742188,0.803156,2355691520,run_26_repetition_23,12.660661538441977
run_22_repetition_7,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,90.74609375,4.204568,2406604800,run_22_repetition_7,15.371181205562925
run_14_repetition_11,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.573532104492188,1.0035999,2328989696,run_14_repetition_11,13.073631865637642
run_9_repetition_25,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_25,42.15500190065142
run_24_repetition_26,DONE,tesseract,notes,Omni_Dataset,1,eng,16.332901000976562,1.0034513,2336325632,run_24_repetition_26,11.556429190295082
run_8_repetition_16,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1119.264877319336,51.830048,6646960128,run_8_repetition_16,33.92985010695183
run_21_repetition_6,DONE,tesseract,Book,Omni_Dataset,20,eng,313.8218078613281,14.208233,2443386880,run_21_repetition_6,14.032964008311705
run_26_repetition_4,DONE,tesseract,slides,Omni_Dataset,1,eng,12.956924438476562,0.80335426,2336583680,run_26_repetition_4,12.62392264107863
run_24_repetition_27,DONE,tesseract,notes,Omni_Dataset,1,eng,13.378982543945312,0.8031395,2317144064,run_24_repetition_27,13.32293755809466
run_4_repetition_18,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,26.32940673828125,5.812181,2300096512,run_4_repetition_18,2.2657079062154217
run_5_repetition_24,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,21.239349365234375,3.6071615,2291671040,run_5_repetition_24,2.286244074255228
run_1_repetition_10,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6341.382629394531,264.10297,7040778240,run_1_repetition_10,47.05217115547221
run_17_repetition_14,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,28.551376342773438,1.6030928,2314919936,run_17_repetition_14,9.422245299816131
run_25_repetition_2,DONE,tesseract,notes,Omni_Dataset,20,eng,126.73503112792969,6.205416,2462904320,run_25_repetition_2,9.990102582808698
run_6_repetition_26,DONE,paddle,Book,Omni_Dataset,1,eng,368.2689514160156,19.817915,5262024704,run_6_repetition_26,37.51041845018321
run_16_repetition_18,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.728363037109375,0.4032335,2300309504,run_16_repetition_18,13.790227711200714
run_3_repetition_19,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,10065.678970336914,414.182,9703522304,run_3_repetition_19,51.20532420745055
run_21_repetition_25,DONE,tesseract,Book,Omni_Dataset,20,eng,309.6831512451172,14.007421,2441519104,run_21_repetition_25,14.201613028016355
run_9_repetition_2,DONE,paddle,Newspaper,Omni_Dataset,20,eng,18361.077911376953,771.7207,13577826304,run_9_repetition_2,41.681194984054095
run_9_repetition_15,DONE,paddle,Newspaper,Omni_Dataset,20,eng,18430.350143432617,777.7378,13555351552,run_9_repetition_15,41.64917650106144
run_21_repetition_2,DONE,tesseract,Book,Omni_Dataset,20,eng,314.01649475097656,14.407382,2452889600,run_21_repetition_2,13.942303053229242
run_5_repetition_27,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,29.64056396484375,7.0143886,2298826752,run_5_repetition_27,1.929602736154118
run_24_repetition_5,DONE,tesseract,notes,Omni_Dataset,1,eng,13.146392822265625,0.8023693,2313244672,run_24_repetition_5,13.338343024253843
run_10_repetition_28,DONE,paddle,notes,Omni_Dataset,1,eng,295.1134796142578,15.413838,4906037248,run_10_repetition_28,38.28079798176319
run_23_repetition_24,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3132.4594116210938,149.24353,3194159104,run_23_repetition_24,13.556616021091129
run_1_repetition_1,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6392.663757324219,267.10828,7024381952,run_1_repetition_1,46.49787603869265
run_20_repetition_20,DONE,tesseract,Book,Omni_Dataset,1,eng,22.3148193359375,1.2032131,2347950080,run_20_repetition_20,13.241315878927708
run_2_repetition_16,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,543.7251892089844,28.024506,8522383360,run_2_repetition_16,41.07218479417579
run_23_repetition_9,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3112.7461853027344,148.84418,3222142976,run_23_repetition_9,13.604426873653088
run_1_repetition_11,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6414.662170410156,266.50967,6958878720,run_1_repetition_11,46.591423828942304
run_11_repetition_5,DONE,paddle,notes,Omni_Dataset,20,eng,4000.5416259765625,166.47873,6268112896,run_11_repetition_5,54.99180110685116
run_3_repetition_28,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,10016.71859741211,413.77783,9525264384,run_3_repetition_28,50.95561340404449
run_5_repetition_29,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,29.000473022460938,8.617392,2287742976,run_5_repetition_29,1.6007702807585398
run_6_repetition_9,DONE,paddle,Book,Omni_Dataset,1,eng,364.35467529296875,17.81449,5403066368,run_6_repetition_9,41.738298619513984
run_17_repetition_15,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,29.768356323242188,1.603718,2315214848,run_17_repetition_15,9.31516636610031
run_2_repetition_3,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,539.0552978515625,25.019901,8521158656,run_2_repetition_3,45.97534988362958
run_19_repetition_1,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.6988372802734375,0.40290835,2267987968,run_19_repetition_1,12.889061823487282
run_4_repetition_0,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,23.592330932617188,5.0104475,2296246272,run_4_repetition_0,1.7525615675581827
run_2_repetition_19,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,544.7543792724609,26.21896,8421617664,run_2_repetition_19,43.82516808718219
run_2_repetition_14,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,537.5054321289062,24.816685,8529035264,run_2_repetition_14,46.0435191468587
run_21_repetition_23,DONE,tesseract,Book,Omni_Dataset,20,eng,318.3759765625,14.207379,2486251520,run_21_repetition_23,14.302693844249804
run_19_repetition_7,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.7901458740234375,0.40299135,2239942656,run_19_repetition_7,12.816194981336594
run_2_repetition_8,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,540.5046691894531,26.219793,8439652352,run_2_repetition_8,43.83181296031278
run_20_repetition_3,DONE,tesseract,Book,Omni_Dataset,1,eng,22.71112060546875,1.2031121,2354663424,run_20_repetition_3,18.37144787050784
run_13_repetition_24,DONE,paddle,slides,Omni_Dataset,20,eng,3846.6751556396484,157.86826,5437227008,run_13_repetition_24,55.62817399452444
run_18_repetition_15,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.6530609130859375,0.40320057,2253283328,run_18_repetition_15,13.472199872136116
run_17_repetition_24,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,30.04986572265625,1.6036727,2293460992,run_17_repetition_24,9.54926989674568
run_27_repetition_17,DONE,tesseract,slides,Omni_Dataset,20,eng,218.65191650390625,10.010703,2451783680,run_27_repetition_17,11.972757353232456
run_13_repetition_0,DONE,paddle,slides,Omni_Dataset,20,eng,3857.7125549316406,160.47418,5450321920,run_13_repetition_0,54.81655260486834
run_27_repetition_29,DONE,tesseract,slides,Omni_Dataset,20,eng,213.49700927734375,10.006073,2408869888,run_27_repetition_29,11.55679560252107
run_27_repetition_7,DONE,tesseract,slides,Omni_Dataset,20,eng,217.48275756835938,10.010022,2421436416,run_27_repetition_7,11.87652886257722
run_22_repetition_28,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,90.16334533691406,4.204247,2378821632,run_22_repetition_28,15.167635521163112
